CellID,DNA_6,ELANE,CD57,CD45,DNA_7,ELANE7,CD577,CD457,DNA_8,ELANE8,CD578,CD458,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
164,21380.271264367817,6281.659770114942,2434.8114942528737,3245.174712643678,17586.737931034484,3712.9517241379313,4840.87816091954,1427.7080459770116,30502.42528735632,2295.694252873563,3749.9471264367817,8724.845977011495,406.7264367816092,249.5816091954023,435.0,27.808196209835153,20.932135491156348,0.6583264019286311,0.8805668016194332,0.6214285714285714,-0.9399950293037568
165,26441.558333333334,3797.1283333333336,3236.4183333333335,10275.41,24929.411666666667,3011.6683333333335,3387.855,1205.3283333333334,25675.986666666668,2142.165,1999.88,5667.165,207.885,253.2,600.0,35.694763406473484,22.720158421305403,0.7712664934687009,0.8995502248875562,0.6864988558352403,0.08634186927435457
166,23139.685494223362,4152.512195121952,2919.382541720154,9226.771501925545,20267.721437740693,6560.050064184852,193.86777920410782,1161.992297817715,44362.8459563543,2146.209242618742,1641.2310654685493,4399.876765083441,351.3915275994865,254.93196405648268,779.0,34.43551898292191,29.115536770910047,0.5339613744329653,0.9318181818181818,0.741904761904762,0.11278037236588724
167,24257.402898550725,4765.555555555556,2072.1884057971015,4167.474396135266,19884.1961352657,3253.457004830918,4501.247342995169,1191.7787439613526,36900.08309178744,3994.1371980676327,2616.272463768116,3778.833816425121,453.32367149758454,255.03381642512076,1035.0,45.30393781717107,31.035895759211165,0.7284870607516807,0.8539603960396039,0.5880681818181818,-0.9753225112961765
168,20329.21848739496,5105.046218487395,3513.3571428571427,7358.59243697479,15645.89075630252,3333.5210084033615,401.10504201680675,1018.063025210084,45336.39075630252,2143.63025210084,1922.8025210084033,2502.5420168067226,487.6512605042017,253.3781512605042,238.0,18.983519657561644,16.207597516906084,0.5206470729292769,0.937007874015748,0.8263888888888888,0.36028257942013925
169,23254.74643423138,5282.175911251981,4625.735340729002,14444.071315372425,19562.009508716324,5361.112519809825,5626.282091917591,1399.2440570522979,0.0,0.0,0.0,0.0,31.362916006339145,256.6703645007924,631.0,34.178059302510974,26.037552861282407,0.6477879514322725,0.7780517879161529,0.48725868725868726,-0.6865345618366929
170,24491.809523809523,4163.43537414966,2003.4863945578231,5594.693877551021,22813.649659863946,8912.707482993197,4482.882653061224,1218.7755102040817,0.0,0.0,0.0,0.0,82.70408163265306,252.98979591836735,588.0,29.968514884000058,26.022929308323846,0.495965362086599,0.939297124600639,0.8698224852071006,1.0777053268419698
171,22878.46831530139,5036.185471406491,6843.030911901082,20741.870170015456,18970.406491499227,3388.276661514683,588.1159196290572,1365.0680061823803,27850.763523956724,2342.7326120556413,2141.629057187017,8219.973724884081,298.90880989180835,253.9613601236476,647.0,31.376354585930695,27.353508370473538,0.489884529572451,0.856953642384106,0.6602040816326531,-0.26589750927557065
172,17180.764705882353,3304.0470588235294,904.6823529411764,1157.4235294117648,13150.270588235295,2633.5882352941176,10694.811764705883,1588.2117647058824,40336.24705882353,2227.2235294117645,1158.3411764705882,2446.0823529411764,435.4,250.64705882352942,85.0,12.303037527257116,9.261549852221647,0.6582657485483754,0.9659090909090909,0.8585858585858586,-0.5021293693444108
173,23520.74707259953,4733.831381733021,3600.679156908665,4572.112412177986,19498.257611241217,3247.847775175644,809.5550351288056,1041.3161592505855,50962.269320843094,2334.463700234192,2844.007025761124,5683.2786885245905,375.56206088992974,254.08196721311475,427.0,25.94827457657118,21.314372310134818,0.5703270499130576,0.9510022271714922,0.8472222222222222,-0.45372247641059643
174,26506.892744479494,4082.2391167192427,3289.6422712933754,8933.582965299685,24919.215772870662,3080.054258675079,5328.569085173502,1213.5091482649843,25484.207570977916,2218.3274447949525,2023.2851735015772,8495.288958990537,234.8031545741325,273.3305993690852,1585.0,64.80218554413115,35.30330275806282,0.8385753169387734,0.8153292181069959,0.6299682034976153,0.16471001413558328
175,21750.732193732194,6377.615384615385,6427.227920227921,23824.56695156695,17956.66381766382,5317.188034188034,5828.866096866097,1452.951566951567,37535.666666666664,2299.2820512820513,2608.0484330484333,12661.413105413105,278.96866096866097,264.87179487179486,351.0,23.336306416587078,19.979581773405744,0.516712956829493,0.9116883116883117,0.7959183673469388,0.576437812810149
176,23035.959100204498,5096.386503067484,4750.48738922972,12879.494205862304,19446.145875937287,5655.232447171097,219.1301976823449,1250.8922972051807,31060.865030674846,2281.7593728698025,2864.849352419905,8446.54124062713,329.4860259032038,281.6823449216087,1467.0,68.76788676725444,30.3584059937617,0.8972799668698228,0.8159065628476084,0.5830683624801272,0.3006561483960136
177,21962.303571428572,5076.757142857143,3734.8,7667.642857142857,17699.085714285713,8887.614285714286,5503.746428571429,1127.225,0.0,0.0,0.0,0.0,14.496428571428572,268.72857142857146,280.0,21.57298622933643,16.864125062642675,0.6236243257839797,0.9240924092409241,0.7843137254901961,0.30134033382544284
178,24971.095022624435,4606.040723981901,6043.35294117647,4720.737556561086,20063.131221719457,3221.9592760180994,2835.977375565611,1095.9547511312217,43242.452488687784,2406.230769230769,2603.31221719457,3028.022624434389,392.49321266968326,269.0,221.0,18.581698891492522,15.550393945000067,0.547407640665482,0.9285714285714286,0.8125,-1.2669432440054953
179,27410.680115273775,3843.9956772334294,4248.223342939481,10183.188760806916,28277.4265129683,3028.821325648415,906.9193083573487,1324.342939481268,23823.84726224784,2280.556195965418,2945.256484149856,10742.537463976945,187.28818443804033,271.54466858789624,694.0,32.32875972018964,28.46916661845675,0.4738338695575176,0.9278074866310161,0.7229166666666667,-1.090968028108965
180,25320.373595505618,3906.6629213483147,3695.0646067415732,7201.603932584269,23038.744382022473,3128.1067415730336,4683.255617977528,1324.3258426966293,23316.710674157304,2071.3904494382023,1595.8258426966293,4769.547752808989,259.7387640449438,277.33988764044943,356.0,33.59198938146442,14.131317838522765,0.9072113047038493,0.9175257731958762,0.7705627705627706,0.14228137037477168
181,22214.963486454653,6302.204946996467,2143.0730270906947,4543.0353356890455,18758.70906949352,3878.1884570082448,5634.449941107185,1309.9316843345111,29645.078916372204,4765.031802120141,1901.698468786808,3644.8574793875146,416.8233215547703,271.3663133097762,849.0,34.135593545612934,32.10762049985456,0.3395426457243399,0.9268558951965066,0.7350649350649351,-1.413472318926435
182,24656.861003861002,6340.930501930502,2216.841698841699,3204.135135135135,21749.6833976834,3769.864864864865,166.42857142857142,935.034749034749,31982.277992277992,3961.3050193050194,3376.2432432432433,5039.5019305019305,552.8262548262549,274.64478764478764,259.0,19.53385024531762,17.37670996977123,0.45680059219635777,0.9087719298245615,0.6851851851851852,1.2892373748101331
183,22245.506386861314,4719.34397810219,4017.3120437956204,10960.396897810218,17114.743613138686,5947.67700729927,5572.416970802919,1392.927919708029,0.0,0.0,0.0,0.0,52.78193430656934,265.42244525547443,1096.0,57.77993586345978,28.736812892272898,0.8675503646975652,0.7930535455861071,0.532555879494655,-0.6044644846426219
184,24936.897471910113,4763.422752808989,3973.932584269663,13537.658707865168,21306.06179775281,6699.949438202248,5148.877808988764,1448.623595505618,0.0,0.0,0.0,0.0,80.42415730337079,276.7556179775281,712.0,34.385988543121606,26.941781078803896,0.621378618415454,0.9442970822281167,0.8476190476190476,0.9864420760495103
185,28937.543010752688,4066.0709677419354,3261.5354838709677,12466.551612903226,30580.645161290322,3028.305376344086,184.53118279569892,1458.4440860215054,2056.3763440860216,224.147311827957,272.69139784946236,1467.7709677419355,161.96344086021506,277.9505376344086,930.0,41.67748705030432,29.618536871804235,0.7035352795208744,0.9099804305283757,0.7591836734693878,0.47637186119318675
186,23333.81602112676,4707.470950704225,5197.867957746479,14143.610915492958,20925.147007042255,7286.449823943662,1100.2711267605634,1286.1919014084508,34946.067781690144,2338.791373239437,2810.5396126760565,11312.757922535211,307.8080985915493,291.23415492957747,1136.0,56.67621863362498,27.701152521056063,0.872417454724542,0.8304093567251462,0.6364145658263305,0.20936152912493766
187,20813.23293768546,3846.4703264094956,1932.047477744807,6070.606824925816,17321.1587537092,6112.636498516321,173.2433234421365,1103.179525222552,38793.55637982196,2397.333827893175,2447.1810089020773,7267.53412462908,356.4451038575668,285.87537091988133,674.0,34.86859313093341,25.257667332188227,0.6894142948205512,0.9207650273224044,0.7702857142857142,-0.30897205752748996
188,19176.631951466126,6169.557128412538,2925.252780586451,4510.004044489383,14894.70576339737,4744.646107178969,240.4519716885743,1039.3993933265924,37477.61172901921,5078.837209302325,2578.8634984833166,4059.3235591506573,514.9757330637007,277.41253791708795,989.0,46.95159230818588,27.76717053058607,0.8063783660506868,0.8966455122393472,0.6422077922077922,-0.5676523297796544
189,27647.359567901236,3799.5239197530864,2494.5378086419755,5083.484567901234,28651.534722222223,3126.894290123457,2455.384259259259,1116.91512345679,21326.96913580247,2052.6211419753085,1925.0470679012346,5525.876543209876,201.27314814814815,293.06944444444446,1296.0,51.7616250228296,34.480719917835565,0.7458227363656559,0.8668896321070234,0.6297376093294461,-1.1255948249115861
190,23549.33388981636,4972.449081803005,3290.2237061769615,9506.714524207011,20512.308848080134,3465.8547579298834,1373.6310517529216,1143.0984974958265,41522.72287145242,2747.5308848080135,1595.575959933222,2802.0183639398997,379.8380634390651,287.3322203672788,599.0,32.590826768026915,24.818266105020736,0.6481522374941877,0.8693759071117562,0.6655555555555556,-0.5053972790654915
191,23966.10623655914,4386.797849462366,3501.726451612903,9834.032258064517,20565.789677419354,3354.716129032258,4856.348387096774,1162.4997849462366,35116.21161290323,4080.8748387096775,2266.7277419354837,4102.668817204301,421.6206451612903,298.8494623655914,2325.0,75.91814036372337,48.16479394833295,0.7729797993608398,0.7490335051546392,0.5766369047619048,-1.2759092239791054
192,25773.845098039215,3981.850980392157,1749.213725490196,3183.3313725490198,22289.783333333333,3017.0460784313727,165.96274509803922,1640.8088235294117,31759.036274509803,6137.254901960784,3673.392156862745,4886.129411764706,534.243137254902,297.6411764705882,1020.0,53.42887417885779,26.04755215708701,0.8731127871960334,0.8777969018932874,0.5902777777777778,-0.3383477442503639
193,25480.427123928293,4207.229929851909,5230.296960249416,13357.660950896337,23547.564302416213,3365.1886204208886,3929.850350740452,1271.049883086516,26128.356196414654,2152.895557287607,2126.03429462198,8100.317225253312,281.6742010911925,297.0732657833203,1283.0,49.42668754178746,33.87291304904413,0.7282455717152856,0.9270231213872833,0.7481049562682216,0.10432974319820885
194,27516.695,4118.514166666667,2243.139166666667,7284.393333333333,26646.140833333335,4531.030833333333,3815.6483333333335,1295.2591666666667,0.0,0.0,0.0,0.0,107.26333333333334,287.00416666666666,1200.0,60.59789546744171,26.111018287843926,0.9024045292045836,0.8941877794336811,0.6896551724137931,0.1362691273993142
195,24277.827838827838,5557.306776556777,3813.665750915751,9402.809523809523,20335.55128205128,3726.322344322344,2284.9496336996335,1101.3553113553114,33208.51556776557,5301.431318681319,3294.2847985347985,4854.4981684981685,488.68589743589746,281.80128205128204,1092.0,56.07561798499174,27.775322245698995,0.8687111322739105,0.8297872340425532,0.5490196078431373,-0.4167905983483488
196,10695.860082304527,4423.3127572016465,1830.5514403292182,4681.9465020576135,9363.218106995884,3175.604938271605,164.8641975308642,877.4115226337449,31915.004115226337,5195.909465020576,2910.9958847736625,3730.724279835391,584.9465020576132,298.082304526749,243.0,23.935421241946212,13.630450086357978,0.8220136862842693,0.9418604651162791,0.8127090301003345,-0.01036420594518108
197,20080.185437997723,4593.764505119454,2610.448236632537,6915.244596131968,16080.82707622298,9380.023890784983,4824.529010238908,1112.4254835039817,0.0,0.0,0.0,0.0,16.14106939704209,298.5733788395904,879.0,43.80701087795163,29.309376161772587,0.7432113227554811,0.8153988868274582,0.7009569377990431,-1.205803921491196
198,23700.792656587473,5083.833693304536,5444.390928725702,16805.37796976242,19725.34557235421,4837.371490280778,3789.5205183585313,1462.9179265658747,0.0,0.0,0.0,0.0,85.56371490280777,302.2354211663067,463.0,26.790130865381172,22.89798520264755,0.5190939568014944,0.9278557114228457,0.8387681159420289,-0.3941787403370856
199,23516.50213219616,4208.886993603412,2818.053304904051,3328.0703624733474,18908.46588486141,3043.7825159914714,4929.736673773988,1726.8955223880596,39578.852878464815,3073.783582089552,3908.8368869936035,3728.362473347548,463.4136460554371,295.3720682302772,938.0,46.238918854751454,27.544326974621082,0.8032101752262748,0.8701298701298701,0.6661931818181818,0.20845729957917833
200,21349.71047227926,4057.7956878850105,2112.1447638603695,6035.478439425051,17454.83572895277,3112.075975359343,166.5287474332649,2105.063655030801,28323.945585215606,2757.759753593429,3217.4383983572893,4674.377823408624,565.5390143737167,300.05030800821356,974.0,44.575302440795724,28.450615511286887,0.7698211869902885,0.8993536472760849,0.6763888888888889,0.24666156311309512
201,25042.467455621303,4057.9420118343196,3318.555029585799,7773.504142011834,23359.562130177514,3133.0970414201183,3604.8485207100593,1704.5005917159763,20462.191715976332,2134.655621301775,1414.3798816568046,3826.544378698225,251.77869822485206,307.2639053254438,845.0,38.40330482702544,28.50538351736598,0.6701077750514746,0.9224890829694323,0.66015625,-0.5472080068328008
202,28741.343017806936,3613.914245548266,2292.814432989691,7194.510777881912,30526.374882849108,3339.2774133083412,171.27647610121838,1245.376757263355,7837.478912839738,704.7296157450796,362.67150890346767,1152.366916588566,166.7605435801312,331.60309278350513,2134.0,84.40007081115179,40.268240525467476,0.8788427960684079,0.7706753340556157,0.6298701298701299,-0.0064907350272651685
203,24611.95290423862,4319.2307692307695,3652.1036106750394,7937.604395604396,21039.51491365777,3262.901098901099,477.287284144427,1502.613814756672,32174.3704866562,3774.3076923076924,3088.21978021978,5360.692307692308,506.9230769230769,312.6138147566719,637.0,31.547793423461737,26.314513734392726,0.551589331562276,0.8984485190409027,0.7338709677419355,1.264991939499748
204,25872.907308377897,4764.68449197861,1898.4670231729056,4557.201426024955,20270.301247771837,6782.5971479500895,3262.2834224598932,1244.9946524064171,0.0,0.0,0.0,0.0,61.101604278074866,314.5579322638146,561.0,33.651075000649975,21.948558477788016,0.7580129989336369,0.8890649762282092,0.6742788461538461,1.1769573371633102
205,27882.190721649484,3812.228092783505,3076.1842783505153,7269.47293814433,28671.547680412372,3276.987113402062,798.9458762886597,1246.2770618556701,0.0,0.0,0.0,0.0,134.22809278350516,314.1069587628866,776.0,35.75627853250305,29.32397930024006,0.5722099964403635,0.8471615720524017,0.6466666666666666,1.1698142351066325
206,24338.17222820237,5709.035522066739,6064.899892357374,17103.163616792248,20992.198062432723,4152.24219590958,1211.411194833154,1292.2346609257265,41768.72228202368,3160.761033369214,1637.069967707212,5167.013993541443,373.27987082884823,316.48654467169,929.0,44.74145431343482,27.70782030501152,0.7851643634893044,0.8924111431316042,0.6771137026239067,-1.515845402187646
207,24894.281567489114,3964.635703918723,1975.8737300435414,4261.921625544267,21462.403483309143,8351.00290275762,931.9767779390421,1201.8708272859217,0.0,0.0,0.0,0.0,91.41944847605225,324.3091436865022,689.0,32.98891838010655,28.44039292940216,0.5067048501529156,0.8754764930114358,0.6945564516129032,-0.644956941534671
208,28015.036814425242,3916.3253193087903,3944.1728024042072,11796.346356123215,29439.85123966942,3180.054845980466,2527.979714500376,1342.8827948910593,22170.47483095417,2201.8910593538694,2079.4906085649886,6975.667167543201,202.49511645379414,328.7731029301277,1331.0,46.63085052162486,36.8385977082414,0.6131006029127424,0.9314205738278516,0.75625,0.4467694639367792
209,24426.8147632312,4037.5793871866294,3976.1183844011143,10347.359331476324,22137.887186629527,3890.8203342618385,610.2729805013928,1180.0208913649026,24009.440111420612,2193.91364902507,1898.5306406685236,9121.903899721448,295.3036211699164,328.35376044568244,718.0,33.71113899288841,27.72172519497216,0.5690089730870544,0.9181585677749361,0.6799242424242424,-0.7685482189490956
210,24745.18613138686,4046.5535279805354,3314.8345498783456,3766.778588807786,21255.31873479319,3140.2530413625304,808.1703163017031,1550.4197080291972,41513.40754257907,2894.7469586374696,3046.2019464720192,4126.315085158151,481.0997566909976,326.6678832116788,822.0,36.26553750372401,29.62747011709324,0.576695251202096,0.9003285870755751,0.7166521360069747,1.5458106230091193
211,19323.325443786984,3412.8136094674555,1106.2455621301774,2049.4349112426034,15922.662721893492,12655.69822485207,3969.4437869822486,961.4319526627219,0.0,0.0,0.0,0.0,7.562130177514793,331.6360946745562,338.0,24.54549922364237,19.0868616106956,0.628745106927423,0.9337016574585635,0.6997929606625258,-0.5371112122343478
212,23533.568925233645,4170.318925233645,2226.7418224299067,5596.0163551401865,19322.88901869159,5769.830607476635,4595.710280373832,1130.5946261682243,0.0,0.0,0.0,0.0,43.50233644859813,332.55607476635515,856.0,35.782487828546934,31.019628833897187,0.49849228551800817,0.9164882226980728,0.7010647010647011,1.0645253798244534
213,23100.221169036337,5148.70458135861,3636.5797788309637,10806.742496050552,20353.338072669827,4955.707740916272,364.1816745655608,1302.8451816745655,0.0,0.0,0.0,0.0,117.05687203791469,331.78830963665087,633.0,29.109551354851654,28.39917205521749,0.21957176878272544,0.9350073855243722,0.7535714285714286,1.3436537395682453
214,29202.163953488372,3818.5267441860465,4045.1383720930235,11461.741860465116,29085.770930232557,3198.5976744186046,1158.8337209302326,1320.3406976744186,25736.068604651162,2202.5697674418607,2130.4732558139535,9568.443023255813,265.9872093023256,332.22441860465113,860.0,35.373707990809535,33.498410541078904,0.3212744703043964,0.8128544423440454,0.5119047619047619,1.0175893885160399
215,25561.953418482342,4723.454545454545,6435.0217881292265,13728.723516153268,23411.256198347106,4328.797896318558,1000.4853493613824,1249.0773854244928,33998.45304282494,3175.748309541698,2495.252441773103,3435.601051840721,453.47032306536437,341.625845229151,1331.0,54.053694154906935,32.29761250114372,0.801861601191644,0.9154057771664375,0.6436170212765957,0.7428655624762966
216,24749.49654491609,4802.559723593287,6127.2497532082925,15198.074037512339,21951.2467917078,3466.3741362290225,4713.467917077986,1207.6781836130306,42948.69397828233,2537.0641658440277,2236.938795656466,3156.8302073050345,422.38005923000986,337.92102665350444,1013.0,49.99690147337272,26.9947093694314,0.8417114327447371,0.8687821612349914,0.5951821386603995,0.4231899826026322
217,19487.37373737374,4053.0545454545454,2434.672727272727,4656.577777777778,16907.157575757577,3034.6444444444446,162.12525252525253,1906.2767676767676,27184.50303030303,5093.868686868687,3718.3818181818183,5227.765656565656,522.1656565656566,334.94747474747476,495.0,27.197793358156908,23.50050186964943,0.5033903127648942,0.9287054409005628,0.7615384615384615,0.9842283661452255
218,24931.189583333333,3770.070833333333,3360.8,3977.9125,22116.88125,2887.5291666666667,156.6375,1845.2666666666667,28318.252083333333,2341.1666666666665,4073.047916666667,4413.847916666667,573.21875,333.87291666666664,480.0,32.57190052982428,19.82878214693955,0.7933470871250135,0.8540925266903915,0.7373271889400922,-0.050286107340815116
219,28727.919720767888,3546.5933682373475,2670.886561954625,7442.434554973822,31204.815008726004,3173.820244328098,162.74520069808028,1293.151832460733,0.0,0.0,0.0,0.0,149.43630017452006,337.9109947643979,573.0,30.573652450787502,25.290336384460534,0.561916704632357,0.8828967642526965,0.6395089285714286,-0.37958432513270424
220,27371.622791519436,4120.312720848056,4670.796819787985,12117.725265017667,25401.134275618373,4094.1704946996465,201.03445229681978,1278.6351590106008,23632.177561837456,2198.572438162544,1621.566254416961,6200.950530035336,315.1051236749117,338.3224381625442,1132.0,57.274376881570134,29.25185805241134,0.8597399643848438,0.7566844919786097,0.5284780578898226,-0.5676943330560429
221,21253.780429594273,5382.673031026253,5248.435560859189,16887.133651551314,18829.458233890215,5445.863961813842,3335.436754176611,1253.6754176610978,42031.26133651551,2300.639618138425,1649.0739856801908,4064.033412887828,393.1085918854415,338.5429594272076,838.0,34.70667501391394,31.07634544112045,0.4452633226326163,0.9415730337078652,0.7935606060606061,0.8582969180591651
222,23347.599137931036,4668.652586206897,4565.422413793103,12046.325862068965,20673.494827586208,3853.553448275862,4821.300862068965,1271.175,25435.525,2222.998275862069,1207.3517241379311,3445.446551724138,234.08879310344827,329.82844827586206,1160.0,63.16162274518527,23.88070867699414,0.9257692915462533,0.8861726508785333,0.5611998064828253,0.5470047688573543
223,22564.81045751634,4528.325163398693,4601.093137254902,8577.393790849674,19539.245098039217,7774.7908496732025,291.47058823529414,1149.5931372549019,38985.029411764706,2301.346405228758,1149.7581699346406,3308.9575163398695,364.8807189542484,342.32516339869284,612.0,29.03250506736123,28.03554329551968,0.2598072420133538,0.8793103448275862,0.7285714285714285,1.5396502439601698
224,27107.78417266187,3908.611510791367,4952.805755395683,8705.633093525179,26660.95443645084,3546.2062350119904,171.33213429256594,1828.3525179856115,35079.01918465228,2670.941247002398,4174.282973621103,6751.541966426858,552.7901678657074,348.23501199040766,834.0,36.82167974870483,29.595274863992426,0.5949726852151643,0.9185022026431718,0.7513513513513513,0.36878682153625103
225,24605.110344827586,4507.127586206897,1936.355172413793,5071.775862068966,22922.03103448276,9287.813793103449,160.1,1273.2793103448275,0.0,0.0,0.0,0.0,133.5241379310345,348.32068965517243,290.0,22.744266309335124,16.49478829492141,0.6885083444641291,0.9385113268608414,0.7880434782608695,0.053934117497571016
226,22234.40925266904,4315.065243179122,2167.926453143535,4687.463819691578,18176.131672597865,7733.494661921708,4840.145907473309,1148.8600237247924,0.0,0.0,0.0,0.0,20.265717674970343,349.7959667852906,843.0,34.926324643722715,31.71900230456276,0.4186038993312617,0.9143167028199566,0.6904176904176904,-0.584204403906271
227,23252.925087108015,4739.952961672474,2403.501742160279,7026.454703832753,19367.20731707317,9292.390243902439,1771.1271777003485,1210.5836236933799,0.0,0.0,0.0,0.0,81.52613240418118,350.301393728223,574.0,34.61491494618855,21.576097769205457,0.7819685001135022,0.9213483146067416,0.7175,-1.0105559873084349
228,27138.230612244897,4220.942857142857,4755.826530612245,11752.481632653062,25385.68775510204,5341.971428571429,5103.4,1385.430612244898,26884.904081632652,2231.9612244897958,1596.1571428571428,4076.0367346938774,222.8938775510204,354.0244897959184,490.0,27.551128159725636,23.364254892478925,0.529944059774086,0.9107806691449815,0.6730769230769231,-0.39108680155457537
229,22239.527210884353,5147.409863945578,3964.9931972789113,8633.704081632653,20757.081632653062,3300.234693877551,162.20578231292518,1171.2721088435374,28606.680272108842,2372.6190476190477,4160.25,4505.726190476191,577.0323129251701,359.9948979591837,588.0,32.379518725158874,24.012156467865847,0.6708592226647891,0.865979381443299,0.65625,-0.9290402603268682
230,28460.759959141982,3906.179775280899,3770.2359550561796,13685.936670071502,29078.62512768131,3362.4034729315626,2574.123595505618,1454.0582226762,15051.629213483146,1288.1082737487231,934.8335035750766,3842.494382022472,202.16956077630235,366.18692543411646,979.0,49.4657607000905,26.053550148981948,0.8500520664959819,0.8756708407871199,0.5827380952380953,0.7142282976935406
231,26423.166666666668,4957.739965095986,7770.084642233857,20488.4109947644,24081.00959860384,3637.695462478185,188.43542757417103,1577.6640488656196,24298.868237347295,2130.7356020942407,1330.934554973822,5074.786212914485,343.3542757417103,350.41623036649213,1146.0,55.1775849281168,28.983377583485105,0.8509328492573816,0.8298334540188269,0.6511363636363636,-0.03788939192911166
232,26097.973534971643,6020.790170132325,7313.1417769376185,17072.306238185254,22727.051039697544,3729.047258979206,5287.905482041588,1231.8260869565217,47575.051039697544,3187.6786389413987,2986.546313799622,7069.752362948961,408.6257088846881,361.11531190926274,529.0,30.04435110392429,23.294975270157003,0.6315281893771094,0.8875838926174496,0.6782051282051282,-0.5246309806931977
233,26946.817510548524,4604.299578059072,4635.84388185654,10699.333333333334,25114.962025316454,3689.471518987342,184.39978902953587,1205.584388185654,33297.45675105485,2753.1698312236285,2671.6118143459917,4536.9198312236285,498.7299578059072,362.38607594936707,948.0,40.9322070573409,30.809449782385766,0.6583698747167519,0.8901408450704226,0.7764127764127764,-1.224273587886667
234,22235.393689986282,4528.744855967078,3104.1262002743483,9599.953360768175,18645.720164609054,7763.164609053498,4861.417009602194,1166.352537722908,0.0,0.0,0.0,0.0,53.56378600823045,361.2633744855967,729.0,38.80691427537663,24.737040048546284,0.7705008373394516,0.8688915375446961,0.6508928571428572,1.1748715359373625
235,26290.868639053253,3874.3680473372783,3810.921893491124,10512.589349112426,23910.834319526628,3376.266272189349,2221.3467455621303,1181.3834319526627,13970.51597633136,1826.5704142011834,1698.185798816568,5904.518343195266,269.5147928994083,359.9431952662722,845.0,34.69321085370995,32.65142171560221,0.337996686552319,0.877466251298027,0.689795918367347,1.2502258311599717
236,24030.299180327867,3664.8647540983607,2557.6092896174864,4129.6379781420765,22394.387978142076,3047.157103825137,166.17486338797815,1401.863387978142,26051.158469945356,5089.644808743169,2536.584699453552,3548.9234972677596,527.7540983606557,360.0983606557377,732.0,37.58169192486652,26.456318263469186,0.7102314335762817,0.8299319727891157,0.6376306620209059,-0.4134598906900809
237,25307.171717171717,5100.770202020202,4233.138888888889,16023.6351010101,22933.195707070707,5283.684343434344,702.1338383838383,1457.064393939394,0.0,0.0,0.0,0.0,101.01388888888889,364.69823232323233,792.0,35.04129770900002,29.508103240269726,0.539329149836021,0.9145496535796767,0.7071428571428572,-0.5816075057638405
238,12907.041666666666,3132.3571428571427,3175.8928571428573,7365.047619047619,13444.10119047619,2848.8511904761904,3914.220238095238,942.3214285714286,0.0,0.0,0.0,0.0,3.4166666666666665,365.4107142857143,168.0,23.69775633318515,10.023143066283064,0.9061495342750413,0.8983957219251337,0.7304347826086957,0.04057728486516524
239,24270.217218543046,5059.345695364238,6832.466225165563,14695.817218543047,21235.070198675498,3676.1867549668873,2400.760264900662,1230.4490066225167,37422.36821192053,1717.3192052980132,1859.3721854304636,3813.3774834437086,385.0635761589404,369.18278145695365,755.0,34.049776304412624,28.968724993160613,0.5255288500338876,0.889281507656066,0.695852534562212,0.33930826740011993
240,23154.862811791383,3875.4240362811793,3101.6167800453513,8289.261904761905,21301.67120181406,4003.2913832199547,4791.843537414966,1204.953514739229,7754.459183673469,591.4160997732426,482.3968253968254,1296.111111111111,233.67573696145124,377.7199546485261,882.0,56.805025436743335,20.874807864801216,0.9300307484513693,0.8480769230769231,0.4666666666666667,-0.696588199484294
241,23592.765413533834,4309.35037593985,3177.751879699248,7979.639097744361,19164.497744360902,5026.697744360902,5438.86015037594,1188.6796992481204,0.0,0.0,0.0,0.0,28.26766917293233,375.40751879699246,665.0,30.936631591674935,29.293220386904558,0.3215925609950578,0.8439086294416244,0.610651974288338,1.1442858221199013
242,26130.403022670027,4994.829974811083,7898.020151133502,23625.337531486148,22882.88413098237,3358.2997481108314,492.58438287153655,1401.4584382871537,7456.761964735517,603.5478589420655,370.5239294710328,1091.9231738035264,296.9571788413098,374.1095717884131,794.0,39.38902316863359,27.177952505391772,0.7238208261221294,0.8931383577052868,0.6786324786324787,-1.3445158622086637
243,26691.864831038798,3843.4831038798498,2600.625782227785,8003.991239048811,26950.077596996245,4526.566958698373,273.47183979974966,1324.6495619524405,5654.052565707134,409.30037546933664,489.94868585732166,2044.6795994993743,179.51939924906134,376.4305381727159,799.0,34.435201555483346,30.30303365393043,0.47497065513362835,0.9100227790432802,0.6522448979591837,0.6716681729451172
244,23635.588957055214,4940.868098159509,7176.828220858895,17707.041411042945,21532.07055214724,4723.365030674847,229.47699386503066,1299.4693251533743,12702.354294478528,746.4033742331288,649.861963190184,1640.2914110429447,362.54754601226995,378.92638036809814,652.0,32.407885760709405,26.514238174067863,0.5750168604003522,0.924822695035461,0.7317620650953984,0.10588988586547748
245,27009.077889447235,4750.523869346734,5827.649497487437,14861.199748743718,24685.697236180906,5291.571608040201,1164.3693467336684,1201.7776381909548,21966.74246231156,1560.1507537688442,1036.28391959799,1487.7010050251256,467.84045226130655,374.1105527638191,796.0,33.8670998321354,31.307433687789658,0.38137535058542765,0.8994350282485876,0.7537878787878788,1.1075056423510747
